1.50000e+01 8.24617e-08 2.58519e-09 2.45401e-10
2.00000e+01 1.79561e-07 6.73269e-09 4.78206e-10
2.50000e+01 2.56483e-07 1.77279e-08 6.77941e-10
4.00000e+01 5.86939e-07 2.80821e-08 2.07674e-09

