    massa 	He4          C12         O16         N14         C13         Ne          Mg          Si          Fe      neutron rich   C13S        S32          Ca          Remn        Zn          K           Sc          Ti          V           Cr          Mn          Co          Ni          
 5.00000E-01 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.00000E-01 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.10000E+01 0.80750E-02 0.00000E+00 0.00000E+00 0.18000E-03 0.24800E-04 0.00000E+00 0.65600E-09 0.00000E+00 0.10884E-08 0.18500E-09 0.00000E+00 0.37507E-08 0.00000E+00 0.56400E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.12500E+01 0.12238E-01 0.00000E+00 0.00000E+00 0.50400E-03 0.39000E-04 0.00000E+00 0.44380E-07 0.47480E-07 0.85409E-07 0.12700E-08 0.00000E+00 0.39017E-07 0.00000E+00 0.57400E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.15000E+01 0.12711E-01 0.00000E+00 0.00000E+00 0.88300E-03 0.54900E-04 0.00000E+00 0.16500E-09 0.99830E-09 0.40427E-08 0.21700E-08 0.00000E+00 0.00000E+00 0.00000E+00 0.60000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.17500E+01 0.11622E-01 0.00000E+00 0.00000E+00 0.12500E-02 0.61300E-04 0.00000E+00 0.26370E-08 0.10009E-08 0.65490E-09 0.25800E-08 0.00000E+00 0.45580E-09 0.00000E+00 0.61500E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.19000E+01 0.10620E-01 0.00000E+00 0.00000E+00 0.14100E-02 0.69900E-04 0.00000E+00 0.33300E-09 0.67980E-09 0.31477E-08 0.16300E-08 0.00000E+00 0.65500E-09 0.00000E+00 0.63000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.20000E+01 0.99650E-02 0.00000E+00 0.00000E+00 0.15200E-02 0.74000E-04 0.00000E+00 0.00000E+00 0.10148E-09 0.35945E-09 0.79400E-09 0.00000E+00 0.89120E-10 0.00000E+00 0.64000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.22500E+01 0.13787E-01 0.00000E+00 0.00000E+00 0.19300E-02 0.81700E-04 0.59213E-04 0.13890E-06 0.15440E-06 0.23871E-06 0.91100E-07 0.00000E+00 0.95979E-07 0.00000E+00 0.66000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.25000E+01 0.23761E-01 0.38200E-02 0.00000E+00 0.22700E-02 0.89600E-04 0.47062E-03 0.25419E-05 0.26900E-06 0.19123E-06 0.76000E-06 0.00000E+00 0.00000E+00 0.00000E+00 0.66300E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.30000E+01 0.51822E-01 0.13700E-01 0.00000E+00 0.30900E-02 0.11000E-03 0.18097E-02 0.24198E-04 0.11444E-05 0.27253E-06 0.34100E-05 0.00000E+00 0.00000E+00 0.00000E+00 0.68200E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.30300E-06 0.00000E+00
