1.50000e+01 9.16900e-08 5.95830e-09 8.78040e-10
2.00000e+01 2.56050e-07 4.42150e-07 5.33250e-09
2.50000e+01 4.62430e-07 1.70600e-06 7.16980e-09
4.00000e+01 1.57740e-06 1.55390e-06 1.40490e-07
