    massa 	He4          C12         O16         N14         C13         Ne          Mg          Si          Fe      neutron rich   C13S        S32          Ca          Remn        Zn          K           Sc          Ti          V           Cr          Mn          Co          Ni          
 5.00000E-01 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.00000E-01 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.10000E+01 0.53734E-02 0.25000E-03 0.11400E-04 0.40200E-05 0.19700E-06 0.13196E-05 0.20980E-07 0.79540E-08 0.00000E+00 0.52900E-08 0.00000E+00 0.00000E+00 0.00000E+00 0.72000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.57280E-08 0.00000E+00
 0.12500E+01 0.25933E-01 0.37200E-02 0.95400E-04 0.19800E-04 0.48400E-06 0.65826E-04 0.31090E-06 0.20780E-07 0.00000E+00 0.15900E-06 0.00000E+00 0.00000E+00 0.00000E+00 0.66800E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.19606E-07 0.00000E+00
 0.15000E+01 0.46269E-01 0.11600E-01 0.27500E-03 0.39900E-04 0.89300E-06 0.54341E-03 0.40710E-05 0.43580E-07 0.00000E+00 0.12500E-05 0.00000E+00 0.00000E+00 0.00000E+00 0.66100E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.47217E-07 0.00000E+00
 0.17500E+01 0.87186E-01 0.23100E-01 0.42600E-03 0.53500E-04 0.11600E-05 0.20931E-02 0.29600E-04 0.11730E-06 0.00000E+00 0.48000E-05 0.00000E+00 0.00000E+00 0.00000E+00 0.66400E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.10585E-06 0.00000E+00
 0.19000E+01 0.10719E+00 0.29700E-01 0.47800E-03 0.64300E-04 0.14200E-05 0.33632E-02 0.63370E-04 0.20360E-06 0.00000E+00 0.78200E-05 0.00000E+00 0.00000E+00 0.00000E+00 0.68100E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.11898E-06 0.00000E+00
 0.20000E+01 0.12920E+00 0.35700E-01 0.51500E-03 0.70800E-04 0.15200E-05 0.46545E-02 0.12040E-03 0.39190E-06 0.00000E+00 0.11000E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.68500E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.14165E-06 0.00000E+00
 0.22500E+01 0.15824E+00 0.48400E-01 0.63100E-03 0.72900E-04 0.17900E-05 0.74596E-02 0.35710E-03 0.19480E-05 0.00000E+00 0.18800E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.71300E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.32551E-06 0.00000E+00
 0.25000E+01 0.14525E+00 0.49200E-01 0.69100E-03 0.48600E-04 0.14100E-04 0.55717E-02 0.71270E-03 0.82810E-05 0.00000E+00 0.15000E-04 0.00000E+00 0.00000E+00 0.00000E+00 0.73200E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.57092E-06 0.00000E+00
 0.30000E+01 0.76622E-01 0.23500E-01 0.41600E-03 0.75700E-04 0.42200E-03 0.94928E-03 0.22383E-03 0.37210E-05 0.00000E+00 0.17800E-05 0.00000E+00 0.00000E+00 0.00000E+00 0.81300E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.30894E-06 0.00000E+00
