  6.00000028E-04  3.52721337E-08  4.58851055E-08
  6.04000001E-04  3.53032803E-08  4.58961011E-08
  6.07999973E-04  3.53344269E-08  4.59071003E-08
  6.12000003E-04  3.53655736E-08  4.59180960E-08
  6.15999976E-04  3.53967202E-08  4.59290916E-08
  6.20000006E-04  3.54278669E-08  4.59400873E-08
  6.23999978E-04  3.54590135E-08  4.59510865E-08
  6.27999951E-04  3.54901601E-08  4.59620821E-08
  6.31999981E-04  3.55213068E-08  4.59730778E-08
  6.35999953E-04  3.55524499E-08  4.59840734E-08
  6.39999984E-04  3.55835965E-08  4.59950726E-08
  6.44000014E-04  3.56147467E-08  4.60060683E-08
  6.47999987E-04  3.56458898E-08  4.60170639E-08
  6.52000017E-04  3.56770364E-08  4.60280596E-08
  6.55999989E-04  3.57081831E-08  4.60390588E-08
  6.59999961E-04  3.57393297E-08  4.60500544E-08
  6.63999992E-04  3.57704764E-08  4.60610501E-08
  6.67999964E-04  3.58016230E-08  4.60720457E-08
  6.71999995E-04  3.58327696E-08  4.60830449E-08
  6.75999967E-04  3.58639163E-08  4.60940406E-08
  6.79999997E-04  3.58950629E-08  4.61050362E-08
  6.83999970E-04  3.59262096E-08  4.61160319E-08
  6.87999942E-04  3.59573562E-08  4.61270311E-08
  6.92000031E-04  3.59885028E-08  4.61380267E-08
  6.96000003E-04  3.60196495E-08  4.61490224E-08
  6.99999975E-04  3.60507961E-08  4.61600180E-08
  7.04000005E-04  3.60819428E-08  4.61710172E-08
  7.07999978E-04  3.61130894E-08  4.61820129E-08
  7.12000008E-04  3.61442360E-08  4.61930085E-08
  7.15999980E-04  3.61753827E-08  4.62040042E-08
  7.19999953E-04  3.62065293E-08  4.62150034E-08
  7.23999983E-04  3.62376760E-08  4.62259990E-08
  7.27999955E-04  3.62688226E-08  4.62369947E-08
  7.31999986E-04  3.62999693E-08  4.62479903E-08
  7.35999958E-04  3.63311123E-08  4.62589895E-08
  7.39999989E-04  3.63622590E-08  4.62699852E-08
  7.44000019E-04  3.63934092E-08  4.62809808E-08
  7.47999991E-04  3.64245523E-08  4.62919765E-08
  7.52000022E-04  3.64556989E-08  4.63029757E-08
  7.55999994E-04  3.64868455E-08  4.63139713E-08
  7.59999966E-04  3.65179922E-08  4.63249670E-08
  7.63999997E-04  3.65491388E-08  4.63359626E-08
  7.67999969E-04  3.65802855E-08  4.63469618E-08
  7.71999999E-04  3.66114321E-08  4.63579575E-08
  7.75999972E-04  3.66425787E-08  4.63689531E-08
  7.79999944E-04  3.66737254E-08  4.63799488E-08
  7.83999974E-04  3.67048720E-08  4.63909480E-08
  7.87999947E-04  3.67360187E-08  4.64019436E-08
  7.91999977E-04  3.67671653E-08  4.64129393E-08
  7.96000008E-04  3.67983120E-08  4.64239349E-08
  7.99999980E-04  3.68294586E-08  4.64349341E-08
  8.04000010E-04  3.68606052E-08  4.64459298E-08
  8.07999982E-04  3.68917519E-08  4.64569254E-08
  8.12000013E-04  3.69228985E-08  4.64679211E-08
  8.15999985E-04  3.69540452E-08  4.64789203E-08
  8.19999957E-04  3.69851918E-08  4.64899159E-08
  8.23999988E-04  3.70163384E-08  4.65009116E-08
  8.27999960E-04  3.70474851E-08  4.65119072E-08
  8.31999991E-04  3.70786317E-08  4.65229064E-08
  8.35999963E-04  3.71097748E-08  4.65339021E-08
  8.39999935E-04  3.71409214E-08  4.65448977E-08
  8.43999966E-04  3.71720681E-08  4.65558934E-08
  8.47999938E-04  3.72032147E-08  4.65668890E-08
  8.51999968E-04  3.72343614E-08  4.65778882E-08
  8.55999941E-04  3.72655080E-08  4.65888839E-08
  8.59999971E-04  3.72966547E-08  4.65998795E-08
  8.63999943E-04  3.73278013E-08  4.66108752E-08
  8.67999915E-04  3.73589479E-08  4.66218744E-08
  8.72000004E-04  3.73900946E-08  4.66328700E-08
  8.76000035E-04  3.74212412E-08  4.66438657E-08
  8.80000007E-04  3.74523879E-08  4.66548649E-08
  8.84000037E-04  3.74835345E-08  4.66658605E-08
  8.88000010E-04  3.75146811E-08  4.66768562E-08
  8.91999982E-04  3.75458278E-08  4.66878518E-08
  8.96000012E-04  3.75769744E-08  4.66988510E-08
  8.99999985E-04  3.76081211E-08  4.67098467E-08
  9.04000015E-04  3.76392677E-08  4.67208423E-08
  9.07999987E-04  3.76704143E-08  4.67318380E-08
  9.11999959E-04  3.77015610E-08  4.67428336E-08
  9.15999990E-04  3.77327076E-08  4.67538328E-08
  9.19999962E-04  3.77638543E-08  4.67648285E-08
  9.23999993E-04  3.77950009E-08  4.67758241E-08
  9.27999965E-04  3.78261475E-08  4.67868198E-08
  9.31999995E-04  3.78572942E-08  4.67978190E-08
  9.35999968E-04  3.78884373E-08  4.68088146E-08
  9.39999940E-04  3.79195839E-08  4.68198103E-08
  9.43999970E-04  3.79507306E-08  4.68308059E-08
  9.47999943E-04  3.79818772E-08  4.68418051E-08
  9.51999973E-04  3.80130238E-08  4.68528008E-08
  9.55999945E-04  3.80441705E-08  4.68637964E-08
  9.59999918E-04  3.80753171E-08  4.68747920E-08
  9.63999948E-04  3.81064638E-08  4.68857912E-08
  9.67999920E-04  3.81376104E-08  4.68967869E-08
  9.71999951E-04  3.81687570E-08  4.69077825E-08
  9.76000039E-04  3.81999037E-08  4.69187817E-08
  9.80000012E-04  3.82310503E-08  4.69297774E-08
  9.84000042E-04  3.82621970E-08  4.69407730E-08
  9.87999956E-04  3.82933436E-08  4.69517687E-08
  9.91999987E-04  3.83244902E-08  4.69627643E-08
  9.96000017E-04  3.83556369E-08  4.69737635E-08
  1.00000005E-03  3.83867835E-08  4.69847592E-08
  1.00399996E-03  3.85272614E-08  4.71701433E-08
  1.00799999E-03  3.86677428E-08  4.73555346E-08
  1.01200002E-03  3.88082277E-08  4.75409259E-08
  1.01599994E-03  3.89487056E-08  4.77263100E-08
  1.01999997E-03  3.90891870E-08  4.79117013E-08
  1.02400000E-03  3.92296720E-08  4.80970925E-08
  1.02800003E-03  3.93701534E-08  4.82824838E-08
  1.03199994E-03  3.95106312E-08  4.84678679E-08
  1.03599997E-03  3.96511126E-08  4.86532592E-08
  1.04000000E-03  3.97915976E-08  4.88386505E-08
  1.04399992E-03  3.99320754E-08  4.90240346E-08
  1.04799995E-03  4.00725568E-08  4.92094259E-08
  1.05199998E-03  4.02130382E-08  4.93948171E-08
  1.05599989E-03  4.03535196E-08  4.95802013E-08
  1.05999992E-03  4.04940010E-08  4.97655925E-08
  1.06399995E-03  4.06344824E-08  4.99509838E-08
  1.06799998E-03  4.07749674E-08  5.01363751E-08
  1.07199990E-03  4.09154453E-08  5.03217592E-08
  1.07600004E-03  4.10559302E-08  5.05071576E-08
  1.08000007E-03  4.11964116E-08  5.06925488E-08
  1.08399999E-03  4.13368930E-08  5.08779330E-08
  1.08800002E-03  4.14773744E-08  5.10633242E-08
  1.09200005E-03  4.16178558E-08  5.12487155E-08
  1.09599996E-03  4.17583337E-08  5.14340996E-08
  1.09999999E-03  4.18988186E-08  5.16194909E-08
  1.10400002E-03  4.20393000E-08  5.18048822E-08
  1.10799994E-03  4.21797779E-08  5.19902663E-08
  1.11199997E-03  4.23202593E-08  5.21756576E-08
  1.11600000E-03  4.24607443E-08  5.23610488E-08
  1.12000003E-03  4.26012257E-08  5.25464401E-08
  1.12399994E-03  4.27417035E-08  5.27318242E-08
  1.12799997E-03  4.28821885E-08  5.29172155E-08
  1.13200000E-03  4.30226699E-08  5.31026068E-08
  1.13599992E-03  4.31631477E-08  5.32879909E-08
  1.13999995E-03  4.33036291E-08  5.34733822E-08
  1.14399998E-03  4.34441141E-08  5.36587734E-08
  1.14800001E-03  4.35845955E-08  5.38441647E-08
  1.15199992E-03  4.37250733E-08  5.40295488E-08
  1.15599995E-03  4.38655547E-08  5.42149401E-08
  1.15999999E-03  4.40060397E-08  5.44003314E-08
  1.16399990E-03  4.41465176E-08  5.45857155E-08
  1.16799993E-03  4.42869990E-08  5.47711068E-08
  1.17199996E-03  4.44274804E-08  5.49564980E-08
  1.17599987E-03  4.45679618E-08  5.51418822E-08
  1.18000002E-03  4.47084467E-08  5.53272805E-08
  1.18400005E-03  4.48489317E-08  5.55126718E-08
  1.18799997E-03  4.49894095E-08  5.56980559E-08
  1.19200000E-03  4.51298909E-08  5.58834472E-08
  1.19600003E-03  4.52703723E-08  5.60688349E-08
  1.20000006E-03  4.54108573E-08  5.62542297E-08
  1.20399997E-03  4.55513351E-08  5.64396139E-08
  1.20800000E-03  4.56918166E-08  5.66250051E-08
  1.21200003E-03  4.58322980E-08  5.68103928E-08
  1.21599995E-03  4.59727758E-08  5.69957805E-08
  1.21999998E-03  4.61132608E-08  5.71811718E-08
  1.22400001E-03  4.62537422E-08  5.73665631E-08
  1.22799992E-03  4.63942200E-08  5.75519472E-08
  1.23199995E-03  4.65347014E-08  5.77373385E-08
  1.23599998E-03  4.66751864E-08  5.79227297E-08
  1.24000001E-03  4.68156678E-08  5.81081210E-08
  1.24399993E-03  4.69561456E-08  5.82935051E-08
  1.24799996E-03  4.70966306E-08  5.84788964E-08
  1.25199999E-03  4.72371120E-08  5.86642876E-08
  1.25599990E-03  4.73775899E-08  5.88496718E-08
  1.25999993E-03  4.75180713E-08  5.90350631E-08
  1.26399996E-03  4.76585562E-08  5.92204543E-08
  1.26799999E-03  4.77990376E-08  5.94058456E-08
  1.27199991E-03  4.79395155E-08  5.95912297E-08
  1.27599994E-03  4.80800004E-08  5.97766245E-08
  1.27999997E-03  4.82204818E-08  5.99620122E-08
  1.28400000E-03  4.83609632E-08  6.01473999E-08
  1.28800003E-03  4.85014482E-08  6.03327948E-08
  1.29200006E-03  4.86419296E-08  6.05181825E-08
  1.29599997E-03  4.87824074E-08  6.07035702E-08
  1.30000000E-03  4.89228889E-08  6.08889579E-08
  1.30400003E-03  4.90633738E-08  6.10743527E-08
  1.30799995E-03  4.92038517E-08  6.12597333E-08
  1.31199998E-03  4.93443331E-08  6.14451281E-08
  1.31600001E-03  4.94848180E-08  6.16305158E-08
  1.31999992E-03  4.96252959E-08  6.18159035E-08
  1.32399995E-03  4.97657773E-08  6.20012912E-08
  1.32799998E-03  4.99062587E-08  6.21866860E-08
  1.33200001E-03  5.00467436E-08  6.23720737E-08
  1.33599993E-03  5.01872215E-08  6.25574614E-08
  1.33999996E-03  5.03277029E-08  6.27428491E-08
  1.34399999E-03  5.04681843E-08  6.29282439E-08
  1.34799990E-03  5.06086621E-08  6.31136245E-08
  1.35199993E-03  5.07491471E-08  6.32990194E-08
  1.35599996E-03  5.08896285E-08  6.34844071E-08
  1.35999999E-03  5.10301135E-08  6.36698019E-08
  1.36399991E-03  5.11705913E-08  6.38551825E-08
  1.36799994E-03  5.13110727E-08  6.40405773E-08
  1.37199997E-03  5.14515541E-08  6.42259650E-08
  1.37599988E-03  5.15920320E-08  6.44113527E-08
  1.37999991E-03  5.17325169E-08  6.45967404E-08
  1.38400006E-03  5.18730019E-08  6.47821423E-08
  1.38799998E-03  5.20134797E-08  6.49675229E-08
  1.39200001E-03  5.21539647E-08  6.51529177E-08
  1.39600004E-03  5.22944461E-08  6.53383054E-08
  1.39999995E-03  5.24349240E-08  6.55236931E-08
  1.40399998E-03  5.25754054E-08  6.57090808E-08
  1.40800001E-03  5.27158903E-08  6.58944757E-08
  1.41200004E-03  5.28563717E-08  6.60798634E-08
  1.41599996E-03  5.29968496E-08  6.62652511E-08
  1.41999999E-03  5.31373345E-08  6.64506388E-08
  1.42400002E-03  5.32778159E-08  6.66360336E-08
  1.42799993E-03  5.34182938E-08  6.68214142E-08
  1.43199996E-03  5.35587752E-08  6.70068090E-08
  1.43599999E-03  5.36992601E-08  6.71921967E-08
  1.43999991E-03  5.38397380E-08  6.73775844E-08
  1.44399994E-03  5.39802194E-08  6.75629721E-08
  1.44799997E-03  5.41207008E-08  6.77483669E-08
  1.45200000E-03  5.42611858E-08  6.79337546E-08
  1.45599991E-03  5.44016636E-08  6.81191423E-08
  1.45999994E-03  5.45421450E-08  6.83045300E-08
  1.46399997E-03  5.46826300E-08  6.84899248E-08
  1.46799989E-03  5.48231078E-08  6.86753054E-08
  1.47199992E-03  5.49635892E-08  6.88607003E-08
  1.47599995E-03  5.51040706E-08  6.90460880E-08
  1.47999998E-03  5.52445556E-08  6.92314828E-08
  1.48399989E-03  5.53850334E-08  6.94168634E-08
  1.48800004E-03  5.55255184E-08  6.96022582E-08
  1.49199995E-03  5.56659963E-08  6.97876459E-08
  1.49599998E-03  5.58064812E-08  6.99730407E-08
  1.50000001E-03  5.59469626E-08  7.01584284E-08
  1.50400004E-03  5.60057281E-08  7.02935452E-08
  1.50799996E-03  5.60644935E-08  7.04286549E-08
  1.51199999E-03  5.61232625E-08  7.05637717E-08
  1.51600002E-03  5.61820279E-08  7.06988885E-08
  1.51999993E-03  5.62407934E-08  7.08339982E-08
  1.52399996E-03  5.62995623E-08  7.09691150E-08
  1.52799999E-03  5.63583278E-08  7.11042318E-08
  1.53200002E-03  5.64170968E-08  7.12393415E-08
  1.53599994E-03  5.64758622E-08  7.13744583E-08
  1.53999997E-03  5.65346276E-08  7.15095680E-08
  1.54400000E-03  5.65933966E-08  7.16446849E-08
  1.54799991E-03  5.66521585E-08  7.17798017E-08
  1.55199994E-03  5.67109275E-08  7.19149114E-08
  1.55599997E-03  5.67696929E-08  7.20500282E-08
  1.55999989E-03  5.68284584E-08  7.21851379E-08
  1.56399992E-03  5.68872274E-08  7.23202547E-08
  1.56799995E-03  5.69459928E-08  7.24553715E-08
  1.57199998E-03  5.70047618E-08  7.25904883E-08
  1.57599989E-03  5.70635272E-08  7.27255980E-08
  1.57999992E-03  5.71222927E-08  7.28607148E-08
  1.58399995E-03  5.71810617E-08  7.29958316E-08
  1.58799998E-03  5.72398271E-08  7.31309484E-08
  1.59200002E-03  5.72985925E-08  7.32660581E-08
  1.59600005E-03  5.73573615E-08  7.34011749E-08
  1.59999996E-03  5.74161270E-08  7.35362846E-08
  1.60399987E-03  5.74748924E-08  7.36714014E-08
  1.60800002E-03  5.75336614E-08  7.38065182E-08
  1.61199993E-03  5.75924268E-08  7.39416279E-08
  1.61599996E-03  5.76511923E-08  7.40767447E-08
  1.61999988E-03  5.77099577E-08  7.42118544E-08
  1.62400003E-03  5.77687267E-08  7.43469784E-08
  1.62799982E-03  5.78274921E-08  7.44820881E-08
  1.63199997E-03  5.78862611E-08  7.46172049E-08
  1.63599988E-03  5.79450230E-08  7.47523146E-08
  1.63999991E-03  5.80037920E-08  7.48874314E-08
  1.64400006E-03  5.80625610E-08  7.50225482E-08
  1.64799998E-03  5.81213264E-08  7.51576650E-08
  1.65200001E-03  5.81800919E-08  7.52927747E-08
  1.65599992E-03  5.82388573E-08  7.54278915E-08
  1.66000007E-03  5.82976263E-08  7.55630083E-08
  1.66399998E-03  5.83563917E-08  7.56981180E-08
  1.66800001E-03  5.84151607E-08  7.58332348E-08
  1.67199993E-03  5.84739261E-08  7.59683445E-08
  1.67600007E-03  5.85326951E-08  7.61034684E-08
  1.67999987E-03  5.85914570E-08  7.62385710E-08
  1.68400002E-03  5.86502260E-08  7.63736949E-08
  1.68799993E-03  5.87089914E-08  7.65088046E-08
  1.69199996E-03  5.87677569E-08  7.66439214E-08
  1.69599988E-03  5.88265223E-08  7.67790311E-08
  1.70000002E-03  5.88852913E-08  7.69141550E-08
  1.70399994E-03  5.89440567E-08  7.70492647E-08
  1.70799997E-03  5.90028257E-08  7.71843816E-08
  1.71199988E-03  5.90615912E-08  7.73194913E-08
  1.71600003E-03  5.91203602E-08  7.74546081E-08
  1.71999994E-03  5.91791256E-08  7.75897178E-08
  1.72399997E-03  5.92378910E-08  7.77248346E-08
  1.72799989E-03  5.92966565E-08  7.78599514E-08
  1.73199992E-03  5.93554219E-08  7.79950611E-08
  1.73599983E-03  5.94141873E-08  7.81301779E-08
  1.73999998E-03  5.94729563E-08  7.82652947E-08
  1.74400001E-03  5.95317253E-08  7.84004115E-08
  1.74799992E-03  5.95904908E-08  7.85355212E-08
  1.75200007E-03  5.96492598E-08  7.86706380E-08
  1.75599998E-03  5.97080216E-08  7.88057548E-08
  1.76000001E-03  5.97667906E-08  7.89408645E-08
  1.76399993E-03  5.98255596E-08  7.90759813E-08
  1.76800007E-03  5.98843286E-08  7.92110981E-08
  1.77199999E-03  5.99430905E-08  7.93462078E-08
  1.77600002E-03  6.00018595E-08  7.94813246E-08
  1.77999993E-03  6.00606214E-08  7.96164343E-08
  1.78399996E-03  6.01193904E-08  7.97515511E-08
  1.78799988E-03  6.01781522E-08  7.98866608E-08
  1.79200002E-03  6.02369212E-08  8.00217848E-08
  1.79599994E-03  6.02956902E-08  8.01568945E-08
  1.79999997E-03  6.03544592E-08  8.02920113E-08
  1.80399988E-03  6.04132211E-08  8.04271210E-08
  1.80800003E-03  6.04719901E-08  8.05622449E-08
  1.81199994E-03  6.05307591E-08  8.06973546E-08
  1.81599997E-03  6.05895210E-08  8.08324714E-08
  1.81999989E-03  6.06482899E-08  8.09675811E-08
  1.82399992E-03  6.07070518E-08  8.11026979E-08
  1.82799983E-03  6.07658208E-08  8.12378076E-08
  1.83199998E-03  6.08245898E-08  8.13729244E-08
  1.83599989E-03  6.08833517E-08  8.15080412E-08
  1.83999992E-03  6.09421207E-08  8.16431509E-08
  1.84400007E-03  6.10008897E-08  8.17782748E-08
  1.84799999E-03  6.10596587E-08  8.19133845E-08
  1.85200002E-03  6.11184205E-08  8.20485013E-08
  1.85599993E-03  6.11771895E-08  8.21836110E-08
  1.86000008E-03  6.12359585E-08  8.23187349E-08
  1.86399999E-03  6.12947204E-08  8.24538446E-08
  1.86800002E-03  6.13534894E-08  8.25889614E-08
  1.87199994E-03  6.14122513E-08  8.27240711E-08
  1.87599997E-03  6.14710203E-08  8.28591880E-08
  1.87999988E-03  6.15297893E-08  8.29942977E-08
  1.88400003E-03  6.15885583E-08  8.31294145E-08
  1.88799994E-03  6.16473201E-08  8.32645242E-08
  1.89199997E-03  6.17060891E-08  8.33996410E-08
  1.89599989E-03  6.17648510E-08  8.35347578E-08
  1.90000003E-03  6.18236200E-08  8.36698746E-08
  1.90399995E-03  6.18823890E-08  8.38049843E-08
  1.90799998E-03  6.19411580E-08  8.39401011E-08
  1.91199989E-03  6.19999199E-08  8.40752108E-08
  1.91600004E-03  6.20586889E-08  8.42103347E-08
  1.91999984E-03  6.21174507E-08  8.43454373E-08
  1.92399998E-03  6.21762197E-08  8.44805612E-08
  1.92799990E-03  6.22349887E-08  8.46156709E-08
  1.93199993E-03  6.22937506E-08  8.47507877E-08
  1.93599984E-03  6.23525196E-08  8.48858974E-08
  1.93999999E-03  6.24112886E-08  8.50210142E-08
  1.94399990E-03  6.24700505E-08  8.51561310E-08
  1.94799993E-03  6.25288195E-08  8.52912478E-08
  1.95200008E-03  6.25875884E-08  8.54263646E-08
  1.95599999E-03  6.26463503E-08  8.55614744E-08
  1.96000002E-03  6.27051193E-08  8.56965912E-08
  1.96400005E-03  6.27638883E-08  8.58317080E-08
  1.96800008E-03  6.28226573E-08  8.59668248E-08
  1.97199988E-03  6.28814192E-08  8.61019274E-08
  1.97599991E-03  6.29401882E-08  8.62370442E-08
  1.97999994E-03  6.29989501E-08  8.63721610E-08
  1.98399997E-03  6.30577190E-08  8.65072778E-08
  1.98800000E-03  6.31164880E-08  8.66423946E-08
  1.99200003E-03  6.31752570E-08  8.67775043E-08
  1.99599983E-03  6.32340189E-08  8.69126140E-08
  2.00000009E-03  6.32927879E-08  8.70477379E-08
